ZONE	i=65	j=49
	1.4375000000000000E+00,	1.2479930726569439E+00
	1.4687500000000000E+00,	1.2479930726569430E+00
	1.5000000000000000E+00,	1.2479930726569430E+00
	-5.0000000000000000E-01,	1.2794820650138909E+00
	-4.6875000000000000E-01,	1.2794820650138909E+00
	-4.3750000000000000E-01,	1.2794820650138921E+00
	-4.0625000000000000E-01,	1.2794820650138909E+00
	-3.7500000000000000E-01,	1.2794820650138921E+00
	-3.4375000000000000E-01,	1.2794820650138909E+00
	-3.1250000000000000E-01,	1.2794820650138921E+00
	-2.8125000000000000E-01,	1.2794820650138921E+00
	-2.5000000000000000E-01,	1.2794820650138909E+00
	-2.1875000000000000E-01,	1.2794820650138909E+00
	-1.8750000000000000E-01,	1.2794820650138909E+00
	-1.5625000000000000E-01,	1.2794820650138909E+00
	-1.2500000000000000E-01,	1.2794820650138921E+00
	-9.3750000000000000E-02,	1.2794820650138909E+00
	-6.2500000000000000E-02,	1.2794820650138909E+00
	-3.1250000000000000E-02,	1.2794820650138909E+00
	0.0000000000000000E+00,	1.2794820650138909E+00
	3.1250000000000000E-02,	1.2802921329653110E+00
	6.2500000000000000E-02,	1.2811022009167310E+00
	9.3750000000000000E-02,	1.2819122688681519E+00
	1.2500000000000000E-01,	1.2827223368195719E+00
	1.5625000000000000E-01,	1.2835324047709920E+00
	1.8750000000000000E-01,	1.2843424727224120E+00
	2.1875000000000000E-01,	1.2851525406738320E+00
	2.5000000000000000E-01,	1.2859626086252520E+00
	2.8125000000000000E-01,	1.2867726765766720E+00
	3.1250000000000000E-01,	1.2875827445280930E+00
	3.4375000000000000E-01,	1.2883928124795130E+00
	3.7500000000000000E-01,	1.2892028804309330E+00
	4.0625000000000000E-01,	1.2900129483823530E+00
	4.3750000000000000E-01,	1.2908230163337731E+00
	4.6875000000000000E-01,	1.2916330842851931E+00
	5.0000000000000000E-01,	1.2924431522366131E+00
	5.3125000000000000E-01,	1.2916330842851931E+00
	5.6250000000000000E-01,	1.2908230163337731E+00
	5.9375000000000000E-01,	1.2900129483823530E+00
	6.2500000000000000E-01,	1.2892028804309330E+00
	6.5625000000000000E-01,	1.2883928124795130E+00
	6.8750000000000000E-01,	1.2875827445280930E+00
	7.1875000000000000E-01,	1.2867726765766729E+00
	7.5000000000000000E-01,	1.2859626086252520E+00
	7.8125000000000000E-01,	1.2851525406738320E+00
	8.1250000000000000E-01,	1.2843424727224120E+00
	8.4375000000000000E-01,	1.2835324047709920E+00
	8.7500000000000000E-01,	1.2827223368195719E+00
	9.0625000000000000E-01,	1.2819122688681519E+00
	9.3750000000000000E-01,	1.2811022009167321E+00
	9.6875000000000000E-01,	1.2802921329653110E+00
	1.0000000000000000E+00,	1.2794820650138921E+00
	1.0312500000000000E+00,	1.2794820650138909E+00
	1.0625000000000000E+00,	1.2794820650138921E+00
	1.0937500000000000E+00,	1.2794820650138921E+00
	1.1250000000000000E+00,	1.2794820650138909E+00
	1.1562500000000000E+00,	1.2794820650138909E+00
	1.1875000000000000E+00,	1.2794820650138909E+00
	1.2187500000000000E+00,	1.2794820650138921E+00
	1.2500000000000000E+00,	1.2794820650138909E+00
	1.2812500000000000E+00,	1.2794820650138909E+00
	1.3125000000000000E+00,	1.2794820650138909E+00
	1.3437500000000000E+00,	1.2794820650138909E+00
	1.3750000000000000E+00,	1.2794820650138909E+00
	1.4062500000000000E+00,	1.2794820650138909E+00
	1.4375000000000000E+00,	1.2794820650138921E+00
	1.4687500000000000E+00,	1.2794820650138909E+00
	1.5000000000000000E+00,	1.2794820650138909E+00
	-5.0000000000000000E-01,	1.3109758057312260E+00
	-4.6875000000000000E-01,	1.3109758057312260E+00
	-4.3750000000000000E-01,	1.3109758057312271E+00
	-4.0625000000000000E-01,	1.3109758057312260E+00
	-3.7500000000000000E-01,	1.3109758057312271E+00
	-3.4375000000000000E-01,	1.3109758057312260E+00
	-3.1250000000000000E-01,	1.3109758057312271E+00
	-2.8125000000000000E-01,	1.3109758057312271E+00
	-2.5000000000000000E-01,	1.3109758057312260E+00
	-2.1875000000000000E-01,	1.3109758057312260E+00
	-1.8750000000000000E-01,	1.3109758057312260E+00
	-1.5625000000000000E-01,	1.3109758057312260E+00
	-1.2500000000000000E-01,	1.3109758057312271E+00
	-9.3750000000000000E-02,	1.3109758057312260E+00
	-6.2500000000000000E-02,	1.3109758057312260E+00
	-3.1250000000000000E-02,	1.3109758057312260E+00
	0.0000000000000000E+00,	1.3109758057312260E+00
	3.1250000000000000E-02,	1.3116701820948979E+00
	6.2500000000000000E-02,	1.3123645584585710E+00
	9.3750000000000000E-02,	1.3130589348222430E+00
	1.2500000000000000E-01,	1.3137533111859150E+00
	1.5625000000000000E-01,	1.3144476875495870E+00
	1.8750000000000000E-01,	1.3151420639132589E+00
	2.1875000000000000E-01,	1.3158364402769320E+00
	2.5000000000000000E-01,	1.3165308166406040E+00
	2.8125000000000000E-01,	1.3172251930042760E+00
	3.1250000000000000E-01,	1.3179195693679480E+00
	3.4375000000000000E-01,	1.3186139457316199E+00
	3.7500000000000000E-01,	1.3193083220952919E+00
	4.0625000000000000E-01,	1.3200026984589639E+00
	4.3750000000000000E-01,	1.3206970748226370E+00
	4.6875000000000000E-01,	1.3213914511863090E+00
	5.0000000000000000E-01,	1.3220858275499809E+00
	5.3125000000000000E-01,	1.3213914511863081E+00
	5.6250000000000000E-01,	1.3206970748226370E+00
	5.9375000000000000E-01,	1.3200026984589639E+00
	6.2500000000000000E-01,	1.3193083220952919E+00
	6.5625000000000000E-01,	1.3186139457316199E+00
	6.8750000000000000E-01,	1.3179195693679480E+00
	7.1875000000000000E-01,	1.3172251930042760E+00
	7.5000000000000000E-01,	1.3165308166406029E+00
	7.8125000000000000E-01,	1.3158364402769320E+00
	8.1250000000000000E-01,	1.3151420639132589E+00
	8.4375000000000000E-01,	1.3144476875495870E+00
	8.7500000000000000E-01,	1.3137533111859150E+00
	9.0625000000000000E-01,	1.3130589348222430E+00
	9.3750000000000000E-01,	1.3123645584585710E+00
	9.6875000000000000E-01,	1.3116701820948979E+00
	1.0000000000000000E+00,	1.3109758057312271E+00
	1.0312500000000000E+00,	1.3109758057312260E+00
	1.0625000000000000E+00,	1.3109758057312271E+00
	1.0937500000000000E+00,	1.3109758057312271E+00
	1.1250000000000000E+00,	1.3109758057312260E+00
	1.1562500000000000E+00,	1.3109758057312260E+00
	1.1875000000000000E+00,	1.3109758057312260E+00
	1.2187500000000000E+00,	1.3109758057312271E+00
	1.2500000000000000E+00,	1.3109758057312260E+00
	1.2812500000000000E+00,	1.3109758057312260E+00
	1.3125000000000000E+00,	1.3109758057312260E+00
	1.3437500000000000E+00,	1.3109758057312260E+00
	1.3750000000000000E+00,	1.3109758057312260E+00
	1.4062500000000000E+00,	1.3109758057312260E+00
	1.4375000000000000E+00,	1.3109758057312271E+00
	1.4687500000000000E+00,	1.3109758057312260E+00
	1.5000000000000000E+00,	1.3109758057312260E+00
	-5.0000000000000000E-01,	1.3424736172316329E+00
	-4.6875000000000000E-01,	1.3424736172316329E+00
	-4.3750000000000000E-01,	1.3424736172316341E+00
	-4.0625000000000000E-01,	1.3424736172316329E+00
	-3.7500000000000000E-01,	1.3424736172316341E+00
	-3.4375000000000000E-01,	1.3424736172316329E+00
	-3.1250000000000000E-01,	1.3424736172316329E+00
	-2.8125000000000000E-01,	1.3424736172316329E+00
	-2.5000000000000000E-01,	1.3424736172316329E+00
	-2.1875000000000000E-01,	1.3424736172316329E+00
	-1.8750000000000000E-01,	1.3424736172316329E+00
	-1.5625000000000000E-01,	1.3424736172316329E+00
	-1.2500000000000000E-01,	1.3424736172316329E+00
	-9.3750000000000000E-02,	1.3424736172316329E+00
	-6.2500000000000000E-02,	1.3424736172316329E+00
	-3.1250000000000000E-02,	1.3424736172316321E+00
	0.0000000000000000E+00,	1.3424736172316329E+00
	3.1250000000000000E-02,	1.3430522870536219E+00
	6.2500000000000000E-02,	1.3436309568756111E+00
	9.3750000000000000E-02,	1.3442096266976000E+00
	1.2500000000000000E-01,	1.3447882965195890E+00
	1.5625000000000000E-01,	1.3453669663415779E+00
	1.8750000000000000E-01,	1.3459456361635671E+00
	2.1875000000000000E-01,	1.3465243059855561E+00
	2.5000000000000000E-01,	1.3471029758075450E+00
	2.8125000000000000E-01,	1.3476816456295340E+00
	3.1250000000000000E-01,	1.3482603154515229E+00
	3.4375000000000000E-01,	1.3488389852735121E+00
	3.7500000000000000E-01,	1.3494176550955010E+00
	4.0625000000000000E-01,	1.3499963249174900E+00
	4.3750000000000000E-01,	1.3505749947394790E+00
	4.6875000000000000E-01,	1.3511536645614679E+00
	5.0000000000000000E-01,	1.3517323343834571E+00
	5.3125000000000000E-01,	1.3511536645614679E+00
	5.6250000000000000E-01,	1.3505749947394790E+00
	5.9375000000000000E-01,	1.3499963249174900E+00
	6.2500000000000000E-01,	1.3494176550955010E+00
	6.5625000000000000E-01,	1.3488389852735121E+00
	6.8750000000000000E-01,	1.3482603154515229E+00
	7.1875000000000000E-01,	1.3476816456295340E+00
	7.5000000000000000E-01,	1.3471029758075450E+00
	7.8125000000000000E-01,	1.3465243059855561E+00
	8.1250000000000000E-01,	1.3459456361635671E+00
	8.4375000000000000E-01,	1.3453669663415779E+00
	8.7500000000000000E-01,	1.3447882965195890E+00
	9.0625000000000000E-01,	1.3442096266976000E+00
	9.3750000000000000E-01,	1.3436309568756111E+00
	9.6875000000000000E-01,	1.3430522870536219E+00
	1.0000000000000000E+00,	1.3424736172316329E+00
	1.0312500000000000E+00,	1.3424736172316329E+00
	1.0625000000000000E+00,	1.3424736172316329E+00
	1.0937500000000000E+00,	1.3424736172316341E+00
	1.1250000000000000E+00,	1.3424736172316329E+00
	1.1562500000000000E+00,	1.3424736172316321E+00
	1.1875000000000000E+00,	1.3424736172316329E+00
	1.2187500000000000E+00,	1.3424736172316329E+00
	1.2500000000000000E+00,	1.3424736172316329E+00
	1.2812500000000000E+00,	1.3424736172316329E+00
	1.3125000000000000E+00,	1.3424736172316329E+00
	1.3437500000000000E+00,	1.3424736172316329E+00
	1.3750000000000000E+00,	1.3424736172316329E+00
	1.4062500000000000E+00,	1.3424736172316329E+00
	1.4375000000000000E+00,	1.3424736172316329E+00
	1.4687500000000000E+00,	1.3424736172316329E+00
	1.5000000000000000E+00,	1.3424736172316329E+00
	-5.0000000000000000E-01,	1.3739748215871950E+00
	-4.6875000000000000E-01,	1.3739748215871950E+00
	-4.3750000000000000E-01,	1.3739748215871961E+00
	-4.0625000000000000E-01,	1.3739748215871950E+00
	-3.7500000000000000E-01,	1.3739748215871961E+00
	-3.4375000000000000E-01,	1.3739748215871950E+00
	-3.1250000000000000E-01,	1.3739748215871961E+00
	-2.8125000000000000E-01,	1.3739748215871961E+00
	-2.5000000000000000E-01,	1.3739748215871950E+00
	-2.1875000000000000E-01,	1.3739748215871950E+00
	-1.8750000000000000E-01,	1.3739748215871950E+00
	-1.5625000000000000E-01,	1.3739748215871950E+00
	-1.2500000000000000E-01,	1.3739748215871961E+00
	-9.3750000000000000E-02,	1.3739748215871950E+00
	-6.2500000000000000E-02,	1.3739748215871950E+00
	-3.1250000000000000E-02,	1.3739748215871950E+00
	0.0000000000000000E+00,	1.3739748215871950E+00
	3.1250000000000000E-02,	1.3744377724039201E+00
	6.2500000000000000E-02,	1.3749007232206440E+00
	9.3750000000000000E-02,	1.3753636740373689E+00
	1.2500000000000000E-01,	1.3758266248540940E+00
	1.5625000000000000E-01,	1.3762895756708180E+00
	1.8750000000000000E-01,	1.3767525264875420E+00
	2.1875000000000000E-01,	1.3772154773042671E+00
	2.5000000000000000E-01,	1.3776784281209911E+00
	2.8125000000000000E-01,	1.3781413789377159E+00
	3.1250000000000000E-01,	1.3786043297544399E+00
	3.4375000000000000E-01,	1.3790672805711650E+00
	3.7500000000000000E-01,	1.3795302313878890E+00
	4.0625000000000000E-01,	1.3799931822046141E+00
	4.3750000000000000E-01,	1.3804561330213381E+00
	4.6875000000000000E-01,	1.3809190838380629E+00
	5.0000000000000000E-01,	1.3813820346547869E+00
	5.3125000000000000E-01,	1.3809190838380621E+00
	5.6250000000000000E-01,	1.3804561330213381E+00
	5.9375000000000000E-01,	1.3799931822046130E+00
	6.2500000000000000E-01,	1.3795302313878890E+00
	6.5625000000000000E-01,	1.3790672805711650E+00
	6.8750000000000000E-01,	1.3786043297544410E+00
	7.1875000000000000E-01,	1.3781413789377159E+00
	7.5000000000000000E-01,	1.3776784281209911E+00
	7.8125000000000000E-01,	1.3772154773042671E+00
	8.1250000000000000E-01,	1.3767525264875420E+00
	8.4375000000000000E-01,	1.3762895756708180E+00
	8.7500000000000000E-01,	1.3758266248540929E+00
	9.0625000000000000E-01,	1.3753636740373689E+00
	9.3750000000000000E-01,	1.3749007232206440E+00
	9.6875000000000000E-01,	1.3744377724039201E+00
	1.0000000000000000E+00,	1.3739748215871961E+00
	1.0312500000000000E+00,	1.3739748215871950E+00
	1.0625000000000000E+00,	1.3739748215871961E+00
	1.0937500000000000E+00,	1.3739748215871961E+00
	1.1250000000000000E+00,	1.3739748215871950E+00
	1.1562500000000000E+00,	1.3739748215871950E+00
	1.1875000000000000E+00,	1.3739748215871950E+00
	1.2187500000000000E+00,	1.3739748215871961E+00
	1.2500000000000000E+00,	1.3739748215871950E+00
	1.2812500000000000E+00,	1.3739748215871950E+00
	1.3125000000000000E+00,	1.3739748215871950E+00
	1.3437500000000000E+00,	1.3739748215871950E+00
	1.3750000000000000E+00,	1.3739748215871950E+00
	1.4062500000000000E+00,	1.3739748215871950E+00
	1.4375000000000000E+00,	1.3739748215871961E+00
	1.4687500000000000E+00,	1.3739748215871950E+00
	1.5000000000000000E+00,	1.3739748215871950E+00
	-5.0000000000000000E-01,	1.4054787405777380E+00
	-4.6875000000000000E-01,	1.4054787405777380E+00
	-4.3750000000000000E-01,	1.4054787405777380E+00
	-4.0625000000000000E-01,	1.4054787405777369E+00
	-3.7500000000000000E-01,	1.4054787405777380E+00
	-3.4375000000000000E-01,	1.4054787405777380E+00
	-3.1250000000000000E-01,	1.4054787405777380E+00
	-2.8125000000000000E-01,	1.4054787405777380E+00
	-2.5000000000000000E-01,	1.4054787405777380E+00
	-2.1875000000000000E-01,	1.4054787405777369E+00
	-1.8750000000000000E-01,	1.4054787405777380E+00
	-1.5625000000000000E-01,	1.4054787405777380E+00
	-1.2500000000000000E-01,	1.4054787405777380E+00
	-9.3750000000000000E-02,	1.4054787405777369E+00
	-6.2500000000000000E-02,	1.4054787405777380E+00
	-3.1250000000000000E-02,	1.4054787405777369E+00
	0.0000000000000000E+00,	1.4054787405777380E+00
	3.1250000000000000E-02,	1.4058259624170431E+00
	6.2500000000000000E-02,	1.4061731842563490E+00
	9.3750000000000000E-02,	1.4065204060956560E+00
	1.2500000000000000E-01,	1.4068676279349619E+00
	1.5625000000000000E-01,	1.4072148497742680E+00
	1.8750000000000000E-01,	1.4075620716135731E+00
	2.1875000000000000E-01,	1.4079092934528801E+00
	2.5000000000000000E-01,	1.4082565152921860E+00
	2.8125000000000000E-01,	1.4086037371314919E+00
	3.1250000000000000E-01,	1.4089509589707980E+00
	3.4375000000000000E-01,	1.4092981808101039E+00
	3.7500000000000000E-01,	1.4096454026494101E+00
	4.0625000000000000E-01,	1.4099926244887160E+00
	4.3750000000000000E-01,	1.4103398463280219E+00
	4.6875000000000000E-01,	1.4106870681673280E+00
	5.0000000000000000E-01,	1.4110342900066339E+00
	5.3125000000000000E-01,	1.4106870681673280E+00
	5.6250000000000000E-01,	1.4103398463280219E+00
	5.9375000000000000E-01,	1.4099926244887160E+00
	6.2500000000000000E-01,	1.4096454026494101E+00
	6.5625000000000000E-01,	1.4092981808101039E+00
	6.8750000000000000E-01,	1.4089509589707980E+00
	7.1875000000000000E-01,	1.4086037371314919E+00
	7.5000000000000000E-01,	1.4082565152921851E+00
	7.8125000000000000E-01,	1.4079092934528801E+00
	8.1250000000000000E-01,	1.4075620716135731E+00
	8.4375000000000000E-01,	1.4072148497742680E+00
	8.7500000000000000E-01,	1.4068676279349610E+00
	9.0625000000000000E-01,	1.4065204060956560E+00
	9.3750000000000000E-01,	1.4061731842563501E+00
	9.6875000000000000E-01,	1.4058259624170431E+00
	1.0000000000000000E+00,	1.4054787405777380E+00
	1.0312500000000000E+00,	1.4054787405777380E+00
	1.0625000000000000E+00,	1.4054787405777380E+00
	1.0937500000000000E+00,	1.4054787405777380E+00
	1.1250000000000000E+00,	1.4054787405777369E+00
	1.1562500000000000E+00,	1.4054787405777369E+00
	1.1875000000000000E+00,	1.4054787405777380E+00
	1.2187500000000000E+00,	1.4054787405777380E+00
	1.2500000000000000E+00,	1.4054787405777380E+00
	1.2812500000000000E+00,	1.4054787405777369E+00
	1.3125000000000000E+00,	1.4054787405777369E+00
	1.3437500000000000E+00,	1.4054787405777380E+00
	1.3750000000000000E+00,	1.4054787405777369E+00
	1.4062500000000000E+00,	1.4054787405777380E+00
	1.4375000000000000E+00,	1.4054787405777380E+00
	1.4687500000000000E+00,	1.4054787405777380E+00
	1.5000000000000000E+00,	1.4054787405777380E+00
	-5.0000000000000000E-01,	1.4369846957492109E+00
	-4.6875000000000000E-01,	1.4369846957492109E+00
	-4.3750000000000000E-01,	1.4369846957492109E+00
	-4.0625000000000000E-01,	1.4369846957492109E+00
	-3.7500000000000000E-01,	1.4369846957492109E+00
	-3.4375000000000000E-01,	1.4369846957492109E+00
	-3.1250000000000000E-01,	1.4369846957492109E+00
	-2.8125000000000000E-01,	1.4369846957492109E+00
	-2.5000000000000000E-01,	1.4369846957492109E+00
	-2.1875000000000000E-01,	1.4369846957492109E+00
	-1.8750000000000000E-01,	1.4369846957492109E+00
	-1.5625000000000000E-01,	1.4369846957492109E+00
	-1.2500000000000000E-01,	1.4369846957492109E+00
	-9.3750000000000000E-02,	1.4369846957492109E+00
	-6.2500000000000000E-02,	1.4369846957492109E+00
	-3.1250000000000000E-02,	1.4369846957492101E+00
	0.0000000000000000E+00,	1.4369846957492109E+00
	3.1250000000000000E-02,	1.4372161811312310E+00
	6.2500000000000000E-02,	1.4374476665132510E+00
	9.3750000000000000E-02,	1.4376791518952710E+00
	1.2500000000000000E-01,	1.4379106372772921E+00
	1.5625000000000000E-01,	1.4381421226593121E+00
	1.8750000000000000E-01,	1.4383736080413310E+00
	2.1875000000000000E-01,	1.4386050934233521E+00
	2.5000000000000000E-01,	1.4388365788053721E+00
	2.8125000000000000E-01,	1.4390680641873921E+00
	3.1250000000000000E-01,	1.4392995495694121E+00
	3.4375000000000000E-01,	1.4395310349514321E+00
	3.7500000000000000E-01,	1.4397625203334521E+00
	4.0625000000000000E-01,	1.4399940057154730E+00
	4.3750000000000000E-01,	1.4402254910974930E+00
	4.6875000000000000E-01,	1.4404569764795130E+00
	5.0000000000000000E-01,	1.4406884618615330E+00
	5.3125000000000000E-01,	1.4404569764795130E+00
	5.6250000000000000E-01,	1.4402254910974930E+00
	5.9375000000000000E-01,	1.4399940057154721E+00
	6.2500000000000000E-01,	1.4397625203334521E+00
	6.5625000000000000E-01,	1.4395310349514330E+00
	6.8750000000000000E-01,	1.4392995495694130E+00
	7.1875000000000000E-01,	1.4390680641873921E+00
	7.5000000000000000E-01,	1.4388365788053710E+00
	7.8125000000000000E-01,	1.4386050934233521E+00
	8.1250000000000000E-01,	1.4383736080413310E+00
	8.4375000000000000E-01,	1.4381421226593121E+00
	8.7500000000000000E-01,	1.4379106372772910E+00
	9.0625000000000000E-01,	1.4376791518952710E+00
	9.3750000000000000E-01,	1.4374476665132510E+00
	9.6875000000000000E-01,	1.4372161811312310E+00
	1.0000000000000000E+00,	1.4369846957492109E+00
	1.0312500000000000E+00,	1.4369846957492109E+00
	1.0625000000000000E+00,	1.4369846957492109E+00
	1.0937500000000000E+00,	1.4369846957492109E+00
	1.1250000000000000E+00,	1.4369846957492109E+00
	1.1562500000000000E+00,	1.4369846957492101E+00
	1.1875000000000000E+00,	1.4369846957492109E+00
	1.2187500000000000E+00,	1.4369846957492109E+00
	1.2500000000000000E+00,	1.4369846957492109E+00
	1.2812500000000000E+00,	1.4369846957492109E+00
	1.3125000000000000E+00,	1.4369846957492109E+00
	1.3437500000000000E+00,	1.4369846957492109E+00
	1.3750000000000000E+00,	1.4369846957492109E+00
	1.4062500000000000E+00,	1.4369846957492109E+00
	1.4375000000000000E+00,	1.4369846957492109E+00
	1.4687500000000000E+00,	1.4369846957492109E+00
	1.5000000000000000E+00,	1.4369846957492109E+00
	-5.0000000000000000E-01,	1.4684920084721220E+00
	-4.6875000000000000E-01,	1.4684920084721220E+00
	-4.3750000000000000E-01,	1.4684920084721229E+00
	-4.0625000000000000E-01,	1.4684920084721220E+00
	-3.7500000000000000E-01,	1.4684920084721229E+00
	-3.4375000000000000E-01,	1.4684920084721220E+00
	-3.1250000000000000E-01,	1.4684920084721220E+00
	-2.8125000000000000E-01,	1.4684920084721220E+00
	-2.5000000000000000E-01,	1.4684920084721220E+00
	-2.1875000000000000E-01,	1.4684920084721220E+00
	-1.8750000000000000E-01,	1.4684920084721220E+00
	-1.5625000000000000E-01,	1.4684920084721220E+00
	-1.2500000000000000E-01,	1.4684920084721220E+00
	-9.3750000000000000E-02,	1.4684920084721220E+00
	-6.2500000000000000E-02,	1.4684920084721220E+00
	-3.1250000000000000E-02,	1.4684920084721209E+00
	0.0000000000000000E+00,	1.4684920084721220E+00
	3.1250000000000000E-02,	1.4686077524099199E+00
	6.2500000000000000E-02,	1.4687234963477169E+00
	9.3750000000000000E-02,	1.4688392402855159E+00
	1.2500000000000000E-01,	1.4689549842233141E+00
	1.5625000000000000E-01,	1.4690707281611119E+00
	1.8750000000000000E-01,	1.4691864720989090E+00
	2.1875000000000000E-01,	1.4693022160367071E+00
	2.5000000000000000E-01,	1.4694179599745050E+00
	2.8125000000000000E-01,	1.4695337039123031E+00
	3.1250000000000000E-01,	1.4696494478501010E+00
	3.4375000000000000E-01,	1.4697651917878980E+00
	3.7500000000000000E-01,	1.4698809357256970E+00
	4.0625000000000000E-01,	1.4699966796634949E+00
	4.3750000000000000E-01,	1.4701124236012919E+00
	4.6875000000000000E-01,	1.4702281675390900E+00
	5.0000000000000000E-01,	1.4703439114768879E+00
	5.3125000000000000E-01,	1.4702281675390900E+00
	5.6250000000000000E-01,	1.4701124236012919E+00
	5.9375000000000000E-01,	1.4699966796634940E+00
	6.2500000000000000E-01,	1.4698809357256970E+00
	6.5625000000000000E-01,	1.4697651917878991E+00
	6.8750000000000000E-01,	1.4696494478501010E+00
	7.1875000000000000E-01,	1.4695337039123031E+00
	7.5000000000000000E-01,	1.4694179599745050E+00
	7.8125000000000000E-01,	1.4693022160367071E+00
	8.1250000000000000E-01,	1.4691864720989090E+00
	8.4375000000000000E-01,	1.4690707281611111E+00
	8.7500000000000000E-01,	1.4689549842233129E+00
	9.0625000000000000E-01,	1.4688392402855159E+00
	9.3750000000000000E-01,	1.4687234963477180E+00
	9.6875000000000000E-01,	1.4686077524099199E+00
	1.0000000000000000E+00,	1.4684920084721220E+00
	1.0312500000000000E+00,	1.4684920084721220E+00
	1.0625000000000000E+00,	1.4684920084721220E+00
	1.0937500000000000E+00,	1.4684920084721229E+00
	1.1250000000000000E+00,	1.4684920084721220E+00
	1.1562500000000000E+00,	1.4684920084721209E+00
	1.1875000000000000E+00,	1.4684920084721220E+00
	1.2187500000000000E+00,	1.4684920084721220E+00
	1.2500000000000000E+00,	1.4684920084721220E+00
	1.2812500000000000E+00,	1.4684920084721220E+00
	1.3125000000000000E+00,	1.4684920084721220E+00
	1.3437500000000000E+00,	1.4684920084721220E+00
	1.3750000000000000E+00,	1.4684920084721220E+00
	1.4062500000000000E+00,	1.4684920084721220E+00
	1.4375000000000000E+00,	1.4684920084721220E+00
	1.4687500000000000E+00,	1.4684920084721220E+00
	1.5000000000000000E+00,	1.4684920084721220E+00
	-5.0000000000000000E-01,	1.5000000000000011E+00
	-4.6875000000000000E-01,	1.5000000000000011E+00
	-4.3750000000000000E-01,	1.5000000000000020E+00
	-4.0625000000000000E-01,	1.5000000000000011E+00
	-3.7500000000000000E-01,	1.5000000000000020E+00
	-3.4375000000000000E-01,	1.5000000000000011E+00
	-3.1250000000000000E-01,	1.5000000000000011E+00
	-2.8125000000000000E-01,	1.5000000000000011E+00
	-2.5000000000000000E-01,	1.5000000000000011E+00
	-2.1875000000000000E-01,	1.5000000000000011E+00
	-1.8750000000000000E-01,	1.5000000000000011E+00
	-1.5625000000000000E-01,	1.5000000000000011E+00
	-1.2500000000000000E-01,	1.5000000000000011E+00
	-9.3750000000000000E-02,	1.5000000000000011E+00
	-6.2500000000000000E-02,	1.5000000000000011E+00
	-3.1250000000000000E-02,	1.5000000000000011E+00
	0.0000000000000000E+00,	1.5000000000000011E+00
	3.1250000000000000E-02,	1.5000000000000011E+00
	6.2500000000000000E-02,	1.5000000000000011E+00
	9.3750000000000000E-02,	1.5000000000000011E+00
	1.2500000000000000E-01,	1.5000000000000020E+00
	1.5625000000000000E-01,	1.5000000000000011E+00
	1.8750000000000000E-01,	1.5000000000000011E+00
	2.1875000000000000E-01,	1.5000000000000011E+00
	2.5000000000000000E-01,	1.5000000000000011E+00
	2.8125000000000000E-01,	1.5000000000000011E+00
	3.1250000000000000E-01,	1.5000000000000011E+00
	3.4375000000000000E-01,	1.5000000000000000E+00
	3.7500000000000000E-01,	1.5000000000000011E+00
	4.0625000000000000E-01,	1.5000000000000011E+00
	4.3750000000000000E-01,	1.5000000000000011E+00
	4.6875000000000000E-01,	1.5000000000000011E+00
	5.0000000000000000E-01,	1.5000000000000011E+00
	5.3125000000000000E-01,	1.5000000000000011E+00
	5.6250000000000000E-01,	1.5000000000000011E+00
	5.9375000000000000E-01,	1.5000000000000000E+00
	6.2500000000000000E-01,	1.5000000000000011E+00
	6.5625000000000000E-01,	1.5000000000000011E+00
	6.8750000000000000E-01,	1.5000000000000011E+00
	7.1875000000000000E-01,	1.5000000000000011E+00
	7.5000000000000000E-01,	1.5000000000000000E+00
	7.8125000000000000E-01,	1.5000000000000011E+00
	8.1250000000000000E-01,	1.5000000000000011E+00
	8.4375000000000000E-01,	1.5000000000000011E+00
	8.7500000000000000E-01,	1.5000000000000011E+00
	9.0625000000000000E-01,	1.5000000000000011E+00
	9.3750000000000000E-01,	1.5000000000000011E+00
	9.6875000000000000E-01,	1.5000000000000011E+00
	1.0000000000000000E+00,	1.5000000000000011E+00
	1.0312500000000000E+00,	1.5000000000000011E+00
	1.0625000000000000E+00,	1.5000000000000011E+00
	1.0937500000000000E+00,	1.5000000000000020E+00
	1.1250000000000000E+00,	1.5000000000000011E+00
	1.1562500000000000E+00,	1.5000000000000011E+00
	1.1875000000000000E+00,	1.5000000000000011E+00
	1.2187500000000000E+00,	1.5000000000000011E+00
	1.2500000000000000E+00,	1.5000000000000011E+00
	1.2812500000000000E+00,	1.5000000000000011E+00
	1.3125000000000000E+00,	1.5000000000000011E+00
	1.3437500000000000E+00,	1.5000000000000011E+00
	1.3750000000000000E+00,	1.5000000000000011E+00
	1.4062500000000000E+00,	1.5000000000000011E+00
	1.4375000000000000E+00,	1.5000000000000011E+00
	1.4687500000000000E+00,	1.5000000000000011E+00
	1.5000000000000000E+00,	1.5000000000000011E+00
